G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2373.0","main.cluster index_upperinput":"2373.0"}	This Node is a Singleton	N/A	N/A	N/A	5.2198	5.2198	0	N/A	N/A	940300.6763479323	7	2373	-1	7	307.2258	1	307.2258	940300.6763479323
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2374.0","main.cluster index_upperinput":"2374.0"}	This Node is a Singleton	N/A	N/A	N/A	5.2201	5.2201	0	N/A	N/A	485740.2231854376	6	2374	-1	6	289.2151	1	289.2151	485740.2231854376
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2379.0","main.cluster index_upperinput":"2379.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.9110	6.9110	0	N/A	N/A	835794.8838083956	4	2379	2	4	702.5058	1	702.5058	835794.8838083956
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2380.0","main.cluster index_upperinput":"2380.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=129&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.2327	3.2327	0	N/A	N/A	6886871.875235051	3	2380	129	3	1013.4481	1	1013.4481	6886871.875235051
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2381.0","main.cluster index_upperinput":"2381.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=129&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.0671	3.0671	0	N/A	N/A	773306.505448706	3	2381	129	3	979.4871	1	979.4871	773306.505448706
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2382.0","main.cluster index_upperinput":"2382.0"}	This Node is a Singleton	N/A	N/A	N/A	3.2327	3.2327	0	N/A	N/A	560292.618284221	3	2382	-1	3	995.4455	2	498.2227	560292.618284221
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2383.0","main.cluster index_upperinput":"2383.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.4535	3.4535	0	N/A	N/A	400170.798632626	3	2383	29	3	751.4020	1	751.4020	400170.798632626
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2384.0","main.cluster index_upperinput":"2384.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.2415	6.2415	0	N/A	N/A	388843.51832666	5	2384	30	5	676.4970	1	676.4970	388843.51832666
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2385.0","main.cluster index_upperinput":"2385.0"}	This Node is a Singleton	N/A	N/A	N/A	3.2327	3.2327	0	N/A	N/A	394499.424294099	3	2385	-1	3	1035.4295	1	1035.4295	394499.424294099
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2386.0","main.cluster index_upperinput":"2386.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.6526	6.6526	0	N/A	N/A	694922.1337567539	9	2386	30	9	730.5447	1	730.5447	694922.1337567539
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2387.0","main.cluster index_upperinput":"2387.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.2963	6.2963	0	N/A	N/A	754668.0024259593	8	2387	19	8	608.4725	1	608.4725	754668.0024259593
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2388.0","main.cluster index_upperinput":"2388.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.5588	6.5588	0	N/A	N/A	496784.2099788735	6	2388	30	6	704.5283	1	704.5283	496784.2099788735
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2389.0","main.cluster index_upperinput":"2389.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.4815	3.4815	0	N/A	N/A	551904.3283782783	7	2389	19	7	646.3999	1	646.3999	551904.3283782783
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2390.0","main.cluster index_upperinput":"2390.0"}	This Node is a Singleton	N/A	N/A	N/A	5.0543	5.0543	0	N/A	N/A	323207.911859237	2	2390	-1	2	345.2030	1	345.2030	323207.911859237
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2391.0","main.cluster index_upperinput":"2391.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1343	4.1343	0	N/A	N/A	226627.90779354202	3	2391	-1	3	365.2300	1	365.2300	226627.90779354202
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2393.0","main.cluster index_upperinput":"2393.0"}	This Node is a Singleton	N/A	N/A	N/A	6.2686	6.2686	0	N/A	N/A	224595.5709864843	3	2393	-1	3	639.2801	1	639.2801	224595.5709864843
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2394.0","main.cluster index_upperinput":"2394.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1794	4.1794	0	N/A	N/A	212773.48228454386	7	2394	-1	7	307.2260	1	307.2260	212773.48228454386
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2395.0","main.cluster index_upperinput":"2395.0"}	This Node is a Singleton	N/A	N/A	N/A	4.6310	4.6310	0	N/A	N/A	210035.6776211875	3	2395	-1	3	275.1998	1	275.1998	210035.6776211875
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2396.0","main.cluster index_upperinput":"2396.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1091	4.1091	0	N/A	N/A	120693.1009810517	4	2396	-1	4	275.1997	1	275.1997	120693.1009810517
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2408.0","main.cluster index_upperinput":"2408.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1492	1.1492	0	N/A	N/A	738740.0969352599	5	2408	-1	5	235.0547	1	235.0547	738740.0969352599
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2409.0","main.cluster index_upperinput":"2409.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3638	4.3638	0	N/A	N/A	60057.8056186522	3	2409	-1	3	443.2310	1	443.2310	60057.8056186522
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2423.0","main.cluster index_upperinput":"2423.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=127&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.3581	5.3581	0	N/A	N/A	1133500.4032248678	3	2423	127	3	524.3696	1	524.3696	1133500.4032248678
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2424.0","main.cluster index_upperinput":"2424.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0683	4.0683	0	N/A	N/A	895871.9908367652	4	2424	-1	4	121.0509	1	121.0509	895871.9908367652
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2425.0","main.cluster index_upperinput":"2425.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.4528	5.4528	0	N/A	N/A	1486997.8902633288	7	2425	54	7	307.2263	1	307.2263	1486997.8902633288
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2426.0","main.cluster index_upperinput":"2426.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.6811	2.6811	0	N/A	N/A	1346992.360491938	3	2426	18	3	751.2275	1	751.2275	1346992.360491938
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2427.0","main.cluster index_upperinput":"2427.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.6811	2.6811	0	N/A	N/A	1497313.981022265	3	2427	18	3	671.2708	1	671.2708	1497313.981022265
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2428.0","main.cluster index_upperinput":"2428.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.3029	5.3029	0	N/A	N/A	574096.524008541	3	2428	2	3	510.3579	1	510.3579	574096.524008541
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2430.0","main.cluster index_upperinput":"2430.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.6995	2.6995	0	N/A	N/A	813654.385023031	3	2430	8	3	805.2366	1	805.2366	813654.385023031
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2431.0","main.cluster index_upperinput":"2431.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6369	6.6369	0	N/A	N/A	511275.20702206204	3	2431	-1	3	889.7010	1	889.7010	511275.20702206204
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2432.0","main.cluster index_upperinput":"2432.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.6995	2.6995	0	N/A	N/A	971338.003662355	3	2432	18	3	673.2696	1	673.2696	971338.003662355
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2433.0","main.cluster index_upperinput":"2433.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=127&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.0410	5.0410	0	N/A	N/A	499131.20740760944	6	2433	127	6	494.3234	1	494.3234	499131.20740760944
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2434.0","main.cluster index_upperinput":"2434.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4198	4.4198	0	N/A	N/A	251545.0004388782	3	2434	-1	3	692.3834	1	692.3834	251545.0004388782
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2435.0","main.cluster index_upperinput":"2435.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7503	2.7503	0	N/A	N/A	642459.0686057244	6	2435	-1	6	331.2083	1	331.2083	642459.0686057244
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2436.0","main.cluster index_upperinput":"2436.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=ab918866206941ff8683138e0d31e807&show=true	N/A	Lyso PC (16:1)	0.924165	4.6685	4.6685	0	N/A	CCMSLIB00006678147	803762.1183389951	6	2436	58	6	494.3224	1	494.3224	803762.1183389951
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2450.0","main.cluster index_upperinput":"2450.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.1152	4.1152	0	N/A	N/A	126090.5140453293	2	2450	23	2	444.3423	1	444.3423	126090.5140453293
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2451.0","main.cluster index_upperinput":"2451.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2684	4.2684	0	N/A	N/A	395772.10327925714	4	2451	-1	4	679.4584	1	679.4584	395772.10327925714
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2470.0","main.cluster index_upperinput":"2470.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.1631	4.1631	0	N/A	N/A	1260372.571058355	3	2470	36	3	910.4440	1	910.4440	1260372.571058355
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2472.0","main.cluster index_upperinput":"2472.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.1631	4.1631	0	N/A	N/A	919421.5740447601	3	2472	36	3	892.4321	1	892.4321	919421.5740447601
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2473.0","main.cluster index_upperinput":"2473.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.2616	3.2616	0	N/A	N/A	1329270.0371213988	3	2473	18	3	759.2780	1	759.2780	1329270.0371213988
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2474.0","main.cluster index_upperinput":"2474.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.7924	2.7924	0	N/A	N/A	745932.826383788	3	2474	8	3	771.2754	1	771.2754	745932.826383788
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2475.0","main.cluster index_upperinput":"2475.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.8043	3.8043	0	N/A	N/A	320379.788307403	3	2475	36	3	910.4433	1	910.4433	320379.788307403
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2477.0","main.cluster index_upperinput":"2477.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.2616	3.2616	0	N/A	N/A	846378.392309997	3	2477	18	3	679.3211	1	679.3211	846378.392309997
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2478.0","main.cluster index_upperinput":"2478.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.2799	3.2799	0	N/A	N/A	530963.599246835	3	2478	8	3	813.2863	1	813.2863	530963.599246835
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2479.0","main.cluster index_upperinput":"2479.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	2.7924	2.7924	0	N/A	N/A	776933.745296958	3	2479	18	3	717.2668	1	717.2668	776933.745296958
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2480.0","main.cluster index_upperinput":"2480.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8687	3.8687	0	N/A	N/A	631041.2825435041	3	2480	-1	3	569.2921	1	569.2921	631041.2825435041
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2481.0","main.cluster index_upperinput":"2481.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.1173	6.1173	0	N/A	N/A	829489.4756075256	6	2481	19	6	670.5090	1	670.5090	829489.4756075256
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2482.0","main.cluster index_upperinput":"2482.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.8043	3.8043	0	N/A	N/A	255697.02566081908	3	2482	36	3	892.4321	1	892.4321	255697.02566081908
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2484.0","main.cluster index_upperinput":"2484.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1107	5.1107	0	N/A	N/A	239079.4511881634	3	2484	-1	3	307.2262	1	307.2262	239079.4511881634
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2485.0","main.cluster index_upperinput":"2485.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3931	4.3931	0	N/A	N/A	104500.7858887605	3	2485	-1	3	277.2155	1	277.2155	104500.7858887605
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2486.0","main.cluster index_upperinput":"2486.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2919	4.2919	0	N/A	N/A	164851.14584209077	3	2486	-1	3	569.2916	1	569.2916	164851.14584209077
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2487.0","main.cluster index_upperinput":"2487.0"}	This Node is a Singleton	N/A	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14	0.774709	4.2827	4.2827	0	N/A	CCMSLIB00003138418	109077.6094530144	3	2487	-1	3	353.2673	1	353.2673	109077.6094530144
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2490.0","main.cluster index_upperinput":"2490.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.7730	5.7730	0	N/A	N/A	71517.71161503	3	2490	2	3	293.2105	1	293.2105	71517.71161503
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2495.0","main.cluster index_upperinput":"2495.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.3796	3.3796	0	N/A	N/A	396099.467603066	3	2495	19	3	514.3213	1	514.3213	396099.467603066
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2496.0","main.cluster index_upperinput":"2496.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.1581	6.1581	0	N/A	N/A	597321.4967315776	4	2496	19	4	626.4821	1	626.4821	597321.4967315776
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2497.0","main.cluster index_upperinput":"2497.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.2054	3.2054	0	N/A	N/A	404766.0309897715	6	2497	19	6	544.3315	1	544.3315	404766.0309897715
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2498.0","main.cluster index_upperinput":"2498.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.0411	7.0411	0	N/A	N/A	476662.28108518105	3	2498	2	3	766.5445	1	766.5445	476662.28108518105
