BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000919.1	BGC0000919.1	Pseudomonas syringae phaseolotoxin gene cluster, complete sequence		Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000920.1	BGC0000920.1	Bacillus cereus strain SPV PHA biosynthetic gene cluster, complete sequence		Others	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000922.1	BGC0000922.1	Pseudomonas aeruginosa PAO1, complete genome		Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000923.1	BGC0000923.1	Pseudomonas aeruginosa pyoverdine chromophore biosynthesis gene cluster including PvcA (pvcA), PvcB (pvcB), PvcC (pvcC), and PvcD (pvcD) genes, complete cds, and transcriptional activator PtxR (ptxR) gene, complete cds		Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000924.1	BGC0000924.1	Pseudomonas chlororaphis pyrrolnitrin biosynthetic gene cluster, complete sequence	other	Others	Pseudomonas chlororaphis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000925.1	BGC0000925.1	Pseudmonas fluorescens ATCC 17400 quinolobactin biosynthesis, excretion and uptake gene cluster, complete sequence		Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000926.1	BGC0000926.1	Bacillus subtilis subsp. spizizenii ATCC 6633 putative phosphoglucosamine mutase, putative glucosamine-fructose-6-phosphate aminotransferase, putative NADH dehydrogenase subunit 5, hypothetical transmembrane protein, hypothetical proteins, putative two-component response regulator ybdJ, and putative sensor histidine kinase genes, complete cds; rhizocticin biosynthetic gene cluster, complete sequence; and putative serine-threonine kinase, hypothetical proteins, putative amino acid permease, putative sigma-G-dependent sporulation-specific SASP protein, hypothetical protein, putative beta-lactamase, putative cytochrome P450, and hypothetical protein genes, complete cds	phosphonate	Others	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000928.1	BGC0000928.1	Cylindrospermopsis raciborskii T3 toxin biosynthesis gene cluster, complete sequence		Others	Cylindrospermopsis raciborskii T3	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Cylindrospermopsis
BGC0000929.1	BGC0000929.1	Burkholderia glumae toxoflavin biosynthesis gene cluster, complete sequence		Others	Burkholderia glumae	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000932.1	BGC0000932.1	Phaeobacter inhibens DSM 17395 plasmid pPGA1_262, complete sequence	tropodithietic-acid	Others	Phaeobacter inhibens DSM 17395	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter
BGC0000933.1	BGC0000933.1	Streptomyces xiamenensis strain MCCC 1A01550 xiamenmycin biosysthesis gene cluster, complete sequence		Others	Streptomyces xiamenensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000934.1	BGC0000934.1	Kitasatospora sp. HKI 714 endophenazine biosynthesis gene cluster, complete sequence	phenazine.T3PKS	Others	Kitasatospora sp. HKI 714	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0000935.1	BGC0000935.1	Streptomyces antibioticus strain Tu 2706 plasmid esmeraldin biosynthetic gene cluster, complete sequence	phenazine.T1PKS.PKS-like	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000936.1	BGC0000936.1	Pseudomonas aeruginosa pyocyanine biosynthesis operon, complete sequence	phenazine	Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000937.1	BGC0000937.1	Streptomyces sp. WM6372 phosphonate biosynthetic gene cluster, partial sequence	phosphonate	Others	Streptomyces sp. WM6372	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000938.1	BGC0000938.1	Streptomyces fradiae strain HZ1738 fosfomycin biosynthetic gene cluster, complete sequence	other	Others	Streptomyces fradiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000939.1	BGC0000939.1	Grimontia hollisae gene cluster for aerobactin-mediated iron acqusition (hatC, hatD, hatB, iucA, iucB, iucC, iucD, iutA), complete cds	siderophore	Others	Grimontia hollisae	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia
BGC0000940.1	BGC0000940.1	Streptomyces coelicolor A3(2) complete genome	siderophore	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000941.1	BGC0000941.1	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	siderophore	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000942.1	BGC0000942.1	Bacillus anthracis str. Ames, complete genome	siderophore	Others	Bacillus anthracis str. Ames	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000943.1	BGC0000943.1	Staphylococcus aureus subsp. aureus NCTC 8325, complete genome	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000944.1	BGC0000944.1	Staphylococcus aureus subsp. aureus NCTC 8325, complete genome	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000946.1	BGC0000946.1	Vibrio parahaemolyticus vibrioferrin biosynthesis gene cluster (pvsA, pvsB, pvsC, pvsD, pvsE), complete cds	siderophore	Others	Vibrio parahaemolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000947.1	BGC0000947.1	Vibrio alginolyticus vibrioferrin biosynthesis and transportation gene cluster, complete sequence	siderophore	Others	Vibrio alginolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000948.1	BGC0000948.1	Bacteroides fragilis NCTC 9343, complete genome		Others	Bacteroides fragilis NCTC 9343	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0000949.1	BGC0000949.1	Streptomyces griseus A-500359s biosynthetic gene cluster, complete cds, strain: SANK60196	NRPS.blactam	Others	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000956.1	BGC0000956.1	Pantoea agglomerans andrimid biosynthetic gene cluster, complete sequence	NRPS.arylpolyene	Others	Pantoea agglomerans	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group
BGC0000961.1	BGC0000961.1	Burkholderia thailandensis E264 chromosome II, complete sequence	hserlactone.T1PKS.NRPS	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000977.1	BGC0000977.1	Aspergillus oryzae cpaT, cpaM, cpaH, cpaO, cpaD, cpaA, cpaR genes for putative MFS multidrug transporter, hypothetical protein, cytochrome P450, FAD-dependent oxidoreductase, dimethylallyltryptophan synthase, PKS-NRPS hybrid, putative C6 transcription factor, complete cds	T1PKS.NRPS.indole	Others	Aspergillus oryzae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000986.1	BGC0000986.1	TPA_exp: Stigmatella aurantiaca DW4/3-1 Dkxanthene biosynthetic gene cluster	T1PKS.NRPS.bacteriocin	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0000992.1	BGC0000992.1	Fusarium heterosporum strain ATCC 74349 fusaridione A gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001004.1	BGC0001004.1	Streptomyces sp. SCSIO 01127 macrolide glycosyltransferase and conserved hypothetical protein genes, complete cds; lobophorin biosynthetic gene cluster, complete sequence; and acetyltransferase and transposase genes, complete cds	T1PKS.oligosaccharide	Others	Streptomyces sp. SCSIO 01127	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001020.1	BGC0001020.1	Streptomyces sp. NRRL 30471 muraymycin biosynthetic gene cluster, complete sequence; and flanking sequence	nucleoside.LAP.NRPS.thiopeptide	Others	Streptomyces sp. NRRL 30471	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001035.1	BGC0001035.1	Glarea lozoyensis ATCC 20868 chromosome Unknown GLAREA13, whole genome shotgun sequence	betalactone.T1PKS.NRPS	Others	Glarea lozoyensis ATCC 20868	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001038.1	BGC0001038.1	Nonomuraea spiralis strain IMC A-0156 pyralomicin biosynthetic gene cluster, complete sequence	amglyccycl.T1PKS	Others	Nonomuraea spiralis	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001044.1	BGC0001044.1	Leptosphaeria maculans HDX1 (HDX1), PKS1 (PKS1), and UVI-1h (UVI-1h) genes, complete cds; sirodesmin biosynthetic gene cluster, complete sequence; MP1 (MP1), and ZnF3 (ZnF3) genes, complete cds	indole.NRPS	Others	Leptosphaeria maculans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans species complex
BGC0001046.1	BGC0001046.1	Streptomyces lydicus streptolydigin biosynthesis gene cluster, strain NRRL 2433	T1PKS.NRPS.terpene	Others	Streptomyces lydicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001056.1	BGC0001056.1	Serratia plymuthica zeamine operon, strain RVH1	T1PKS.NRPS.hglE-KS.PUFA	Others	Serratia plymuthica RVH1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0001065.1	BGC0001065.1	Streptomyces chromofuscus strain A7847 heboxidiene biosynthetic gene cluster, partial sequence	T1PKS.nucleoside.T3PKS	Others	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001072.1	BGC0001072.1	Streptomyces antibioticus simocyclinone biosynthetic gene cluster, partial sequence	T1PKS.T2PKS.ladderane.aminocoumarin	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001073.1	BGC0001073.1	Micromonospora sp. TP-A0468 response regulator, hypothetical protein, 2,3-rRing cyclase, nonribosomal peptide synthetase, peptidyl carrier protein, anthranilate phosphoribosyltransferase, alpha-tryptophan synthase, L-ectoine synthase, acyl-CoA dehydrogenase, phosphoribosylanthranilate isomerase, indoleglycerol phosphate synthase, transcriptional activator, dTDP-glucose synthase, dTDP-glucose 4,6-dehydratase, ketoreductase, aromatase, C-9 ketoreductase, monooxygenase, ketoacyl synthase alpha-subunit, chain length factor, acyl carrier protein, cyclase, monooxygenase, transcriptional regulator, ABC transporters, carboxylesterase, efflux protein, transporter, Cylase, 3,5-epimerase, glycosyl transferase associated protein, glycosyl transferase, 2,3-hexose dehydratase, pyruvate dehydrogenase alpha-subunit, pyruvate dehydrogenase beta-subunit, SNF2/RAD54 family helicase, hypothetical proteins, regulator, hypothetical proteins, regulator, dehydorgenase, sugar 3-ketoreductase, enoyl reductase, hydroxylase, Hydroxylase, Regulator, Resistance protein, Dioxygenase, FAD-dependent/BBE domain-containing oxidoreductase, methyltransferase, aminotransferase, carboxylyase, deformylase, regulators, reductase, AHBA kinase, and membrane protein genes, complete cds	ectoine.T2PKS	Others	Micromonospora sp. TP-A0468	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001074.1	BGC0001074.1	Streptomyces olindensis strain DAUFPE 5622, whole genome shotgun sequence	T2PKS.PKS-like.oligosaccharide	Others	Streptomyces olindensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001075.1	BGC0001075.1	Rhodococcus erythropolis rau gene cluster for aurachin RE biosynthesis, strain: JCM 6824	arylpolyene	Others	Rhodococcus erythropolis	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
BGC0001076.1	BGC0001076.1	Streptomyces sp. SN-1061M liposidomycin biosynthetic gene cluster, complete sequence	nucleoside.T3PKS	Others	Streptomyces sp. SN-1061M	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001078.1	BGC0001078.1	Streptomyces sp. KO-3988 furaquinocin A biosynthetic gene cluster, complete cds	terpene.T3PKS	Others	Streptomyces sp. KO-3988	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001079.1	BGC0001079.1	Streptomyces aculeolatus napyradiomycin biosynthetic gene cluster, complete sequence	terpene.T3PKS	Others	Streptomyces aculeolatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001080.1	BGC0001080.1	Streptomyces anulatus phenazine gene cluster, strain 9663	phenazine.T3PKS	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001082.1	BGC0001082.1	Penicillium paxilli strain PN2013 hypothetical protein PP101, hypothetical protein PP102, hypothetical protein PP103, hypothetical protein PP104, hypothetical protein PP105, hypothetical protein PP106, hypothetical protein PP107, hypothetical protein PP108, hypothetical protein PP109, hypothetical protein PP110, hypothetical protein PP111, and hypothetical protein PP112 genes, complete cds; paxilline biosynthetic gene cluster, complete sequence; and hypothetical protein PP121 and hypothetical protein PP122 genes, complete cds	indole.terpene	Others	Penicillium paxilli	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001083.1	BGC0001083.1	Streptomyces sp. CNH189 merochlorin gene cluster, complete sequence	butyrolactone.NRPS.terpene.T3PKS	Others	Streptomyces sp. CNH189	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001084.1	BGC0001084.1	Aspergillus sp. MF297-2 notoamide biosynthetic gene locus, partial sequence	indole.NRPS	Others	Aspergillus sp. MF297-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001085.1	BGC0001085.1	Streptomyces blastmyceticus DNA, teleocidin B biosynthetic gene cluster, its upstream and downstream region, strain: NBRC 12747	indole.NRPS	Others	Streptomyces blastmyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001095.1	BGC0001095.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	betalactone.NRPS	Others	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001120.1	BGC0001120.1	Burkholderia thailandensis E264 chromosome I, complete sequence		Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001126.1	BGC0001126.1	Fischerella ambigua UTEX 1903 ambiguine biosynthetic gene cluster, complete sequence	other	Others	Fischerella ambigua UTEX 1903	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001130.1	BGC0001130.1	Xenorhabdus budapestensis strain DSM 16342 Xbud_14, whole genome shotgun sequence	T1PKS.NRPS.hglE-KS.PUFA	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001134.1	BGC0001134.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001137.1	BGC0001137.1	Marinactinospora thermotolerans strain SCSIO 00652 marinacarbolines gene cluster, complete sequence		Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001138.1	BGC0001138.1	Marinactinospora thermotolerans strain SCSIO 00652 A201A biosynthetic gene cluster, complete sequence		Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001140.1	BGC0001140.1	Streptomyces platensis strain MA7327 platensimycin-platencin gene cluster, complete sequence		Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001144.1	BGC0001144.1	Trichophyton tonsurans CBS 112818 genomic scaffold supercont1.45, whole genome shotgun sequence	T1PKS.indole	Others	Trichophyton tonsurans CBS 112818	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Onygenales,Arthrodermataceae,Trichophyton
BGC0001148.1	BGC0001148.1	Streptomyces cirratus DNA, pheganomycin biosynthetic gene cluster, strain: MD227-A9	fused.NRPS.T3PKS.bacteriocin	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001150.1	BGC0001150.1	Streptomyces alboniger strain DSM 40043 TetR family transcription regulator (pamR2), drug resistance transporter, EmrB/QacA family (pamW), acyl-carrier protein (pamC), Ketoacyl-acyl carrier protein synthase III (pamG), Ketoacyl-acyl carrier protein synthase II (pamF), Ketoacyl-acyl carrier protein synthase II (pamA), 3-ketoacid (adipate/glutaconate) CoA transferase (pamB), Ketoacyl-acyl carrier protein synthase III (pamD), Ketoacyl-acyl carrier protein synthase III (pamE), Ketoacyl-(acyl-carrier-protein) reductase (pamO), Ketoacyl-acyl carrier protein synthase III (pamK), Ketoacyl-acyl carrier protein synthase II (pamJ), Ketoacyl-(acyl-carrier-protein) reductase (pamM), Ketoacyl-(acyl-carrier-protein) reductase (pamN), Hydroxyl acids CoA ligase (pamL), Metal-dependent hydrolase (resistance) (pamH), Aminotransferase (pamX), Methyltransferase (pamY), Enoyl-CoA hydratase (pamS), and Response regulator LuxR family (pamR1) genes, complete cds		Others	Streptomyces alboniger	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001151.1	BGC0001151.1	Streptomyces antibioticus strain Tu 1718 clone 6J11 genomic sequence	blactam	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001154.1	BGC0001154.1	Catenulispora acidiphila DSM 44928 chromosome, complete genome	aminocoumarin	Others	Catenulispora acidiphila DSM 44928	Bacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
BGC0001156.1	BGC0001156.1	Streptomyces platensis strain MA7339 ptn gene cluster, complete sequence; and unknown genes		Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001183.1	BGC0001183.1	Streptomyces sp. FXJ7.023 lobophorin biosynthetic gene cluster, complete sequence	oligosaccharide.T1PKS.NRPS.T3PKS	Others	Streptomyces sp. FXJ7.023	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001184.1	BGC0001184.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	other	Others	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001191.1	BGC0001191.1	Amycolatopsis sp. SANK 60206 A-102395 biosynthetic gene cluster, complete sequence	blactam	Others	Amycolatopsis sp. SANK 60206	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001198.1	BGC0001198.1	Herpetosiphon aurantiacus DSM 785, complete genome		Others	Herpetosiphon aurantiacus DSM 785	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
BGC0001205.1	BGC0001205.1	Penicillium expansum strain d1 contig72, whole genome shotgun sequence	T1PKS.indole	Others	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001206.1	BGC0001206.1	Streptomyces griseus subsp. griseus strain ATCC 12648 indolmycin biosynthetic gene cluster, complete sequence; and Ind0 (ind0) gene, complete cds		Others	Streptomyces griseus subsp. griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001217.1	BGC0001217.1	Streptomyces qinglanensis strain 172205 PreQ0 base biosynthesis gene cluster, complete sequence		Others	Streptomyces qinglanensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001219.1	BGC0001219.1	Chaetomium globosum CBS 148.51 scaffold_6 genomic scaffold, whole genome shotgun sequence		Others	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001221.1	BGC0001221.1	Streptomyces sp. CNQ-509 putative phenazine biosynthetic gene cluster, complete sequence	phenazine	Others	Streptomyces sp. CNQ-509	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001223.1	BGC0001223.1	Uncultured bacterium clone AZ25P204 genomic sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001224.1	BGC0001224.1	Uncultured bacterium clone AZ25P121 genomic sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001238.1	BGC0001238.1	Emericella nidulans strain Glasgow G051 biotin biosynthesis gene cluster, complete sequence		Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001239.1	BGC0001239.1	Emericella nidulans strain FGCS 4 biotin biosynthesis gene cluster, complete sequence		Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001241.1	BGC0001241.1	Claviceps fusiformis strain PRL 1980 ergot alkaloid synthesis (EAS) gene cluster, complete sequence	indole	Others	Claviceps fusiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001248.1	BGC0001248.1	Hypholoma sublateritium oxidosqualene clavarinone cyclase (occ) gene, complete cds		Others	Hypholoma sublateritium	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Hypholoma
BGC0001260.1	BGC0001260.1	Chaunopycnis alba ORF1, terK, terC, terB, terQ, terM, terP, terF, ORF2, ORF3 genes for indoleamine 2,3-dioxygenase, cytochrome P450 monooxygenase, prenyl transferase, terpene cyclase, cytochrome P450 monooxygenase, FAD-dependent monooxygenase, cytochrome P450 monooxygenase, aromatic prenyl transferase, flavin-binding monooxygenase, heat shock protein, complete cds	indole.terpene	Others	Tolypocladium album	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium
BGC0001262.1	BGC0001262.1	Alternaria alternata AKT gene cluster, involved in AK-toxin production		Others	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria alternata group
BGC0001267.1	BGC0001267.1	Claviceps fusiformis strain PRL 1980 ergot alkaloid synthesis (EAS) gene cluster, complete sequence	indole	Others	Claviceps fusiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001285.1	BGC0001285.1	Pseudomonas putida membrane protein, hypothetical protein, putative dioxygenase, hypothetical proteins, pseudopyronine synthase (ppyS), glucose-6-phosphate 1-dehydrogenase, 6-phosphogluconate dehydrogenase, hypothetical protein, glycogen synthase (glgA), malto-oligosyltrehalose trehalohydrolase, 4-alpha-glucanotransferase, malto-oligosyltrehalose synthase, hypothetical protein, glycogen debranching enzyme (glgX), and hypothetical protein genes, complete cds	PpyS-KS	Others	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001286.1	BGC0001286.1	Ustilago maydis strain MB215 itaconic acid biosynthesis gene cluster, complete sequence		Others	Ustilago maydis	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001294.1	BGC0001294.1	Streptomyces sp. MBT28 contig_180, whole genome shotgun sequence	indole	Others	Streptomyces sp. MBT28	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001295.1	BGC0001295.1	Streptomyces cremeus cremeomycin biosynthetic gene cluster, complete sequence		Others	Streptomyces cremeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001297.1	BGC0001297.1	Streptomyces calvus strain ATCC 13382 WS9326 biosynthetic gene cluster, complete sequence	NRPS.ladderane	Others	Streptomyces calvus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001302.1	BGC0001302.1	Streptomyces lomondensis strain S015 lomofungin biosynthesis gene cluster, complete sequence	phenazine	Others	Streptomyces lomondensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001306.1	BGC0001306.1	Aspergillus flavus NRRL3357 scf_1106286417850 genomic scaffold, whole genome shotgun sequence		Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001313.1	BGC0001313.1	Arabidopsis thaliana chromosome 4 sequence		Others	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
