BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001553.1	BGC0001553.1	Streptomyces sp. JV178 clifednamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. JV178	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001556.1	BGC0001556.1	Streptomyces sp. strain S10 combamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001557.1	BGC0001557.1	Paecilomyces divaricatus cornexistin biosynthetic gene cluster, partial sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Paecilomyces divaricatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001559.1	BGC0001559.1	Chondromyces crocatus crocacin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0001560.1	BGC0001560.1	Moorea producens JHB cryptomaldamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Moorea producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001561.1	BGC0001561.1	Streptomyces curacoi strain DSM 40107 PRJNA299217_c028, whole genome shotgun sequence	NRPS	NRPS	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001562.1	BGC0001562.1	Streptomyces curacoi strain DSM 40107 PRJNA299217_c003, whole genome shotgun sequence	betalactone.NRPS	Others	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001563.1	BGC0001563.1	Cochliobolus pallescens DNA, curvupallides biosynthesis gene cluster, complete sequence, strain: DSM 62482	T1PKS.NRPS	PKS-NRP_Hybrids	Cochliobolus pallescens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Cochliobolus
BGC0001564.1	BGC0001564.1	Cuspidothrix issatschenkoi CHARLIE-1 cusperin gene cluster, complete sequence	transAT-PKS.NRPS.PKS-like.T3PKS	PKS-NRP_Hybrids	Cuspidothrix issatschenkoi CHARLIE-1	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Cuspidothrix
BGC0001565.1	BGC0001565.1	Beauveria felina strain TTI-0347 cyclosporin C biosythetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria felina	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001567.1	BGC0001567.1	Streptomyces lincolnensis strain NRRL 2936, complete genome	NRPS	NRPS	Streptomyces lincolnensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001569.1	BGC0001569.1	Streptomyces noursei ATCC 11455, complete genome	betalactone.NRPS	Others	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001570.1	BGC0001570.1	Streptomyces albulus strain B-3066 B3066_ACTTGA_L001_R1_001_(paired)_contig_7, whole genome shotgun sequence	NRPS	NRPS	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001573.1	BGC0001573.1	Claviceps africana strain Cla9 alkaloid synthesis gene cluster, partial sequence	NRPS	NRPS	Claviceps africana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001574.1	BGC0001574.1	Streptomyces thioluteus SF2768 biosynthesis gene cluster, complete sequence	NRPS	NRPS	Streptomyces thioluteus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001575.1	BGC0001575.1	Ruminococcus sp. 5_1_39BFAA acpfZ-supercont2.3, whole genome shotgun sequence	NRPS	NRPS	Ruminococcus sp. 5_1_39BFAA	Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
BGC0001582.1	BGC0001582.1	Nonomuraea sp. MJM5123 ecumicin gene cluster, partial sequence	lanthipeptide.NRPS	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001584.1	BGC0001584.1	Streptomyces sp. CB02366 enediyne antitumor antibiotic C-1027 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB02366	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001585.1	BGC0001585.1	TPA_exp: Escovopsis weberi epipolythiodiketopiperazine biosynthesis gene cluster, complete sequence	NRPS	NRPS	Escovopsis weberi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Escovopsis
BGC0001593.1	BGC0001593.1	Streptomyces ficellus ficellomycin biosynthesis gene cluster, complete sequence	NRPS.siderophore	Others	Streptomyces ficellus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001598.1	BGC0001598.1	Streptomyces diastatochromogenes strain Tue6028 foxicin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces diastatochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001599.1	BGC0001599.1	Burkholderia cenocepacia H111 chromosome 2, complete genome	NRPS	NRPS	Burkholderia cenocepacia H111	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001600.1	BGC0001600.1	Fusarium graminearum chromosome 1, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Fusarium graminearum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001608.1	BGC0001608.1	[Polyangium] brachysporum strain DSM 7029, complete genome	NRPS	NRPS	[Polyangium] brachysporum	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales
BGC0001609.1	BGC0001609.1	Trichoderma virens Gv29-8 TRIVIscaffold_47, whole genome shotgun sequence	NRPS	NRPS	Trichoderma virens Gv29-8	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0001611.1	BGC0001611.1	Streptomyces sp. CB01883 guangnanmycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001614.1	BGC0001614.1	Planktothrix serta PCC 8927 partial genome sequence, strain PCC 8927	NRPS	NRPS	Planktothrix serta PCC 8927	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0001615.1	BGC0001615.1	Scytonema cf. crispum UCFS10 mys gene cluster, complete sequence	NRPS	NRPS	Heteroscytonema crispum UCFS10	Bacteria,Cyanobacteria,Nostocales,Heteroscytonemataceae,Heteroscytonema
BGC0001620.1	BGC0001620.1	Streptomyces atratus Gcn5-related-N-acetyltransferase, ArsR family transcriptional regulator, pyruvate phosphate dikinase, transcriptional regulator, and TetR family transcriptional regulator genes, complete cds; ilamycin gene cluster, complete sequence; and porphobilinogen deaminase 2, porphobilinogen deaminase, phosphoglycerate mutase, and hypothetical protein genes, complete cds	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001621.1	BGC0001621.1	Aspergillus flavus NRRL3357 scf_1106286418500 genomic scaffold, whole genome shotgun sequence	NRPS	NRPS	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001623.1	BGC0001623.1	Streptomyces sp. MSC090213JE08 DNA, ishigamide biosynthetic gene cluster	NRPS.ladderane	Others	Streptomyces sp. MSC090213JE08	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001626.1	BGC0001626.1	Stachybotrys chlorohalonata IBT 40285 unplaced genomic scaffold scaffold432, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Stachybotrys chlorohalonata IBT 40285	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001627.1	BGC0001627.1	Mycobacterium tuberculosis H37Rv complete genome	NRPS	NRPS	Mycobacterium tuberculosis H37Rv	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis complex
BGC0001628.1	BGC0001628.1	Kibdelosporangium sp. AK-AA56 DNA, biosynthetic gene cluster of JBIR-78 and JBIR-95, complete sequence	NRPS	NRPS	Kibdelosporangium sp. AK-AA56	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium
BGC0001630.1	BGC0001630.1	Uncultured Candidatus Entotheonella sp. DNA, Kasumigamide biosynthetic gene cluster, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,environmental samples
BGC0001631.1	BGC0001631.1	Microcystis aeruginosa NIES-87 DNA, Kasumigamide biosynthetic gene cluster, partial and complete cds, strain: NIES-87	T1PKS.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa NIES-87	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001635.1	BGC0001635.1	Nonomuraea sp. ATCC 55076 chromosome, complete genome	NRPS.T3PKS	PKS-NRP_Hybrids	Nonomuraea sp. ATCC 55076	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001636.1	BGC0001636.1	Curvularia clavata BAUA-2787 traF gene cluster, complete cds	NRPS	NRPS	Curvularia clavata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Curvularia
BGC0001637.1	BGC0001637.1	Klebsiella oxytoca kleboxymycin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Klebsiella oxytoca	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001641.1	BGC0001641.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome	NRPS	NRPS	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001646.1	BGC0001646.1	Burkholderia gladioli strain Lv-StB lagriamide biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.terpene	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001647.1	BGC0001647.1	Streptomyces sp. MP131-18 scaf_01, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. MP131-18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001650.1	BGC0001650.1	Lysobacter enzymogenes strain OH11 led gene cluster, complete sequence	NRPS	NRPS	Lysobacter enzymogenes	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0001652.1	BGC0001652.1	Streptomyces sp. ICBB 8177 limazepine biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces sp. ICBB 8177	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001656.1	BGC0001656.1	Planktothrix paucivesiculata PCC 9631 luminaolide gene cluster, complete sequence	NRPS-like.transAT-PKS.transAT-PKS-like	PKS-NRP_Hybrids	Planktothrix paucivesiculata PCC 9631	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0001657.1	BGC0001657.1	Lysobacter sp. RH2180-5 DNA, lysocin biosynthetic gene cluster	NRPS	NRPS	Lysobacter sp. RH2180-5	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0001666.1	BGC0001666.1	Micromonospora sp. HK160111 microansamycin biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Micromonospora sp. HK160111	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001667.1	BGC0001667.1	Fischerella sp. CENA161 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. CENA161	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001668.1	BGC0001668.1	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI	NRPS-like	NRPS	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001671.1	BGC0001671.1	Agrobacterium tumefaciens strain ATCC 31700 monobactam biosynthesis gene cluster, complete sequence	hserlactone.NRPS	Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001672.1	BGC0001672.1	[Flexibacter] sp. ATCC 35103 novel monobactam biosynthesis gene cluster, complete sequence	NRPS	NRPS	[Flexibacter] sp. ATCC 35103	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
BGC0001679.1	BGC0001679.1	TPA_asm: Aspergillus nidulans FGSC A4 chromosome III	NRPS	NRPS	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001686.1	BGC0001686.1	Clostridium sp. CAG:567 genomic scaffold, scf7, whole genome shotgun sequence	NRPS	NRPS	Clostridium sp. CAG:567	Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,environmental samples
BGC0001690.1	BGC0001690.1	Streptomyces gilvosporeus strain Ins1 hypothetical protein gene, complete cds; natamycin biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces gilvosporeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001692.1	BGC0001692.1	Xenorhabdus nematophila ATCC 19061 chromosome, complete genome	NRPS	NRPS	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001695.1	BGC0001695.1	Streptomyces conglobatus strain ATCC 31005 neoantimycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001698.1	BGC0001698.1	Xenorhabdus budapestensis strain DSM 16342 nonribosomal peptide synthetase BudA, nonribosomal peptide synthetase BudB, and nonribosomal peptide synthetase BudC genes, complete cds	NRPS	NRPS	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001699.1	BGC0001699.1	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VIII	NRPS	NRPS	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001702.1	BGC0001702.1	Saccharothrix syringae short-chain dehydrogenase, helicase, and hypothetical protein genes, complete cds; nocamycin biosynthetic gene cluster, complete sequence; and Ohr subfamily peroxiredoxin, ubiquinone biosynthesis methyltransferase UbiE, and 2Fe-2S ferredoxin genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Saccharothrix syringae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0001703.1	BGC0001703.1	Nostoc sp. CCAP 1453/38 putative hydrolase, NocA, NocB, putative hydrolase, NocC, NocD, NocE, NocF, NocG, NocH, NocI, NocJ, NocK, NocL, NocM, NocN, NocO, NocP, NocQ, NocR, NocS, and NocT genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. CCAP 1453/38	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001704.1	BGC0001704.1	Nodularia sp. HBU26 nocuolin A putative biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nodularia sp. HBU26	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0001705.1	BGC0001705.1	Nostoc sp. CENA543 nodularin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001710.1	BGC0001710.1	Pseudomonas fluorescens obafluorin biosynthesis gene cluster, complete sequence	hserlactone.NRPS	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001711.1	BGC0001711.1	Burkholderia pyrrocinia strain Lyc2 contig_9, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Burkholderia pyrrocinia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001712.1	BGC0001712.1	Aspergillus steynii IBT 23096 P170scaffold_7, whole genome shotgun sequence	NRPS-like.indole	Others	Aspergillus steynii IBT 23096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001715.1	BGC0001715.1	Bacillus circulans Octapeptin operon, strain ATCC 31805	NRPS	NRPS	Bacillus circulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001716.1	BGC0001716.1	Xenorhabdus nematophila AN6/1 genome assembly XNC2, chromosome : I	NRPS	NRPS	Xenorhabdus nematophila AN6/1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001717.1	BGC0001717.1	Penicillium simplicissimum DNA, okaramine biosynthetic gene cluster, complete sequence, isolate: AK-40	indole.NRPS	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001718.1	BGC0001718.1	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_5, whole genome shotgun sequence	indole.NRPS	Others	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001721.1	BGC0001721.1	Burkholderia catarinensis strain 89 ornibactin biosynthetic gene cluster, partial sequence	NRPS	NRPS	Burkholderia cepacia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001724.1	BGC0001724.1	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_4, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726.1	BGC0001726.1	Streptomyces pactum strain SCSIO 02999 PTM biosynthetic gene cluster, complete sequence; and Xia gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001728.1	BGC0001728.1	Paenibacillus polymyxa E681, complete genome	transAT-PKS.NRPS	PKS-NRP_Hybrids	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001737.1	BGC0001737.1	Corallococcus coralloides strain Ccc1071 phenalamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738.1	BGC0001738.1	Pyrenochaetopsis sp. RK10-F058 DNA, phomasetin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pyrenochaetopsidaceae,Pyrenochaetopsis
BGC0001740.1	BGC0001740.1	Streptomyces avermitilis DNA, gene cluster for phthoxazolin biosynthesis, strain: KA-320	transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Streptomyces avermitilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001741.1	BGC0001741.1	Phyllosticta cirsii phyllostictine gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001748.1	BGC0001748.1	Nostoc sp. CENA543 pseudospumigin gene cluster, complete sequence	NRPS	NRPS	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001750.1	BGC0001750.1	Nannocystis pusilla strain Ari7 pyrronazol biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001751.1	BGC0001751.1	Pyxidicoccus sp. MCy9557 transposase, HTH domain containing protein, and transposase genes, complete cds; pyxipyrrolone biosynthetic gene cluster, complete sequence; and endonuclease/exonuclease, sugar O-acetyltransferase, and sugar ABC transporter substrate binding protein genes, complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Pyxidicoccus sp. MCy9557	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0001752.1	BGC0001752.1	Streptomyces sp. MBT76 scaffold_3, whole genome shotgun sequence	NRPS	NRPS	Streptomyces sp. MBT76	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001754.1	BGC0001754.1	Ralstonia solanacearum GMI1000 megaplasmid complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001758.1	BGC0001758.1	Burkholderia rhizoxinica HKI 454 plasmid pBRH01, complete sequence	NRPS	NRPS	Paraburkholderia rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0001759.1	BGC0001759.1	Amycolatopsis sp. strain Hca4 rifamorpholines biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001760.1	BGC0001760.1	Streptomyces rimosus subsp. rimosus ATCC 10970 contig00030, whole genome shotgun sequence	NRPS	NRPS	Streptomyces rimosus subsp. rimosus ATCC 10970	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001763.1	BGC0001763.1	Streptomyces atratus DNA, ruf gene cluster for biosynthesis of rufomycin	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001764.1	BGC0001764.1	Streptomyces sp. SoC090715LN-17 DNA, orf0-orf50 for s56-p1 biosynthesis	NRPS	NRPS	Streptomyces sp. SoC090715LN-17	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001766.1	BGC0001766.1	TPA_exp: Streptomyces sp. CNB091 sln biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001767.1	BGC0001767.1	Salinispora pacifica CNY331 genomic scaffold C588DRAFT_scaffold00017.17, whole genome shotgun sequence	NRPS	NRPS	Salinispora pacifica CNY331	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001768.1	BGC0001768.1	Nectria haematococca mpVI 77-13-4 chromosome 7 genomic scaffold NECHAsca_22_chr7_11_0, whole genome shotgun sequence	NRPS	NRPS	[Nectria] haematococca mpVI 77-13-4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium solani species complex
BGC0001771.1	BGC0001771.1	Streptomyces sclerotialus strain NRRL ISP-5269 contig43.1, whole genome shotgun sequence	butyrolactone.NRPS	Others	Streptomyces sclerotialus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001772.1	BGC0001772.1	Anabaena sp. UHCC 0451 scytophycin gene cluster, complete sequence	NRPS-like.transAT-PKS.transAT-PKS-like.T1PKS	PKS-NRP_Hybrids	Anabaena sp. UHCC 0451	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0001780.1	BGC0001780.1	Herpetosiphon sp. B060 siphonazole biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Herpetosiphon sp. B060	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
BGC0001785.1	BGC0001785.1	Streptomyces spectabilis strain CCTCC M2017417 stv gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001790.1	BGC0001790.1	Pseudomonas acidophila strain ATCC 31363 sulfazecin monobactam biosynthetic gene cluster, complete sequence	NRPS	NRPS	Pseudomonas acidophila	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
