BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001079.1	BGC0001079.1	Streptomyces aculeolatus napyradiomycin biosynthetic gene cluster, complete sequence	terpene.T3PKS	Others	Streptomyces aculeolatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001080.1	BGC0001080.1	Streptomyces anulatus phenazine gene cluster, strain 9663	phenazine.T3PKS	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001083.1	BGC0001083.1	Streptomyces sp. CNH189 merochlorin gene cluster, complete sequence	butyrolactone.NRPS.terpene.T3PKS	Others	Streptomyces sp. CNH189	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001088.1	BGC0001088.1	Xanthomonas albilineans gene cluster XALB1 for albicidin pathotoxin production	NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Xanthomonas albilineans	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0001089.1	BGC0001089.1	Bacillus amyloliquefaciens bae gene cluster directing biosynthesis of bacillaene, strain FZB42	transAT-PKS.NRPS.T3PKS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001090.1	BGC0001090.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001091.1	BGC0001091.1	Corallococcus coralloides strain B035 antibiotic corallopyronin A biosynthetic gene cluster, complete sequence	NRPS-like.transAT-PKS.PKS-like	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001093.1	BGC0001093.1	Polyangium cellulosum strain So ce12 disorazole biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001094.1	BGC0001094.1	Burkholderia ambifaria AMMD chromosome 3, complete sequence	T1PKS.transAT-PKS-like	PKSother	Burkholderia ambifaria AMMD	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001096.1	BGC0001096.1	Pseudomonas sp. 2663 hypothetical proteins, OmpA family protein, ImcF-related family protein, hypothetical protein, and integrase genes, complete cds; FR901464 gene cluster, complete sequence; and histone family protein DNA-binding protein and integrase genes, complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Pseudomonas sp. 2663	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001098.1	BGC0001098.1	Bacillus subtilis yxjC, yxjD, yxjE, yxjF, ituD, ituA, ituB, ituC, xynD genes, partial and complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001099.1	BGC0001099.1	Pseudomonas fluorescens strain BCCM_ID9359 kalimantacin/batumin biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.T3PKS.PKS-like	PKS-NRP_Hybrids	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001101.1	BGC0001101.1	Streptomyces atroolivaceus leinamycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces atroolivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001102.1	BGC0001102.1	Burkholderia thailandensis E264 chromosome II, complete sequence	T1PKS.transAT-PKS.NRPS	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001103.1	BGC0001103.1	Bacillus subtilis mycosubtilin operon, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001104.1	BGC0001104.1	Myxococcus xanthus DK 1622, complete genome	PKS-like	PKSother	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001105.1	BGC0001105.1	Symbiont bacterium of Theonella swinhoei clone 1e4 onnamide biosynthesis genes, partial sequence	T3PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	symbiont bacterium of Theonella swinhoei Bacteria.	
BGC0001106.1	BGC0001106.1	Streptomyces albus strain JA3453 oxazolomycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001108.1	BGC0001108.1	Symbiont bacterium of Paederus fuscipes putative isocitrate dehydrogenase kinase/phosphatase gene, partial cds; and putative dioxygenase, putative pederin biosynthesis mixed type I polyketide synthase/nonribosomal peptide synthetase gene cluster, hypothetical protein, putative RNA methylase, hypothetical protein, and putative aldehyde dehydrogenase genes, complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	symbiont bacterium of Paederus fuscipes Bacteria.	
BGC0001109.1	BGC0001109.1	Novel Gene Cluster of Pederin Biosynthesis Genes	transAT-PKS.NRPS	PKS-NRP_Hybrids	unidentified unclassified sequences.	
BGC0001110.1	BGC0001110.1	Uncultured bacterium psy1 psymberin biosynthetic gene cluster, partial sequence	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	uncultured bacterium psy1	Bacteria,environmental samples
BGC0001111.1	BGC0001111.1	Stigmatella aurantiaca rhizopodin biosynthetic gene cluster, strain Sg a15	transAT-PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001112.1	BGC0001112.1	Burkholderia rhizoxina rhizoxin operon (rhiIGABCDHEF genes), strain B1	transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Paraburkholderia rhizoxinica	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0001113.1	BGC0001113.1	Burkholderia sp. FERM BP-3421 spliceostatin/FR901464 biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Burkholderia sp. FERM BP-3421	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001114.1	BGC0001114.1	Burkholderia thailandensis strain MSMB43 putative transcriptional regulator, putative alkyl hydroperoxide reductase subunit F, putative alkyl hydroperoxide reductase subunit C, TstA (tstA), TstC (tstC), TstDEF (tstDEF), TstGH (tstGH), TstI (tstI), TstJ (tstJ), TstK (tstK), TstL (tstL), TstM (tstM), TstN (tstN), TstO (tstO), TstB (tstB), TstR (tstR), TstQ (tstQ), TstP (tstP), TrpC indole-3-glycerol phosphate synthase, and ExoU type III effector protein genes, complete cds	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	Burkholderia thailandensis	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001115.1	BGC0001115.1	Pseudoalteromonas sp. SANK 73390 plasmid pTML1 carrying thiomarinol biosynthesis cluster	transAT-PKS.PKS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Pseudoalteromonas sp. SANK 73390	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0001116.1	BGC0001116.1	Streptomyces virginiae virginiamycin synthetic gene cluster (visF, visE, vmsT, virN, virM, vmsS, varL, virK, virJ, virI, virH, virG, virF, virE, virD, virC, virB, virA), partial and complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Streptomyces virginiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001119.1	BGC0001119.1	Streptomyces sp. HKI0576 divergolide biosynthetic gene cluster	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. HKI0576	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001122.1	BGC0001122.1	Aspergillus terreus NIH2624 scaffold_1 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001125.1	BGC0001125.1	Cylindrospermum alatosporum CCALA 988 ORF1 (orf1) gene, complete cds; and puw gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 988	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001130.1	BGC0001130.1	Xenorhabdus budapestensis strain DSM 16342 Xbud_14, whole genome shotgun sequence	T1PKS.NRPS.hglE-KS.PUFA	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001136.1	BGC0001136.1	Beauveria bassiana strain 992.05 desmethylbassianin biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001148.1	BGC0001148.1	Streptomyces cirratus DNA, pheganomycin biosynthetic gene cluster, strain: MD227-A9	fused.NRPS.T3PKS.bacteriocin	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001160.1	BGC0001160.1	Synechococcus sp. PCC 7002, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Synechococcus sp. PCC 7002	Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus
BGC0001161.1	BGC0001161.1	Moorea bouillonii PNG5-198 fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea bouillonii PNG	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001162.1	BGC0001162.1	Moorea producens JHB fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001163.1	BGC0001163.1	Lyngbya majuscula 3L genomic scaffold scf45985, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens 3L	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001164.1	BGC0001164.1	Cyanothece sp. PCC 7822, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Gloeothece verrucosa PCC 7822	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Gloeothece,Gloeothece verrucosa
BGC0001165.1	BGC0001165.1	Lyngbya majuscula strain 19L curacin biosynthesis gene cluster, complete sequence	T1PKS.PKS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0001177.1	BGC0001177.1	Streptomyces bottropensis strain Goe C4/4 cos2-msn gene cluster, partial sequence	T2PKS	PKSother	Streptomyces bottropensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001178.1	BGC0001178.1	Actinoplanes sp. ATCC 53533 UK-68,597 biosynthetic gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Actinoplanes sp. ATCC 53533	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001179.1	BGC0001179.1	Streptomyces bottropensis strain Goe C4/4 cos4-rsl gene cluster, complete sequence	T2PKS.PKS-like	PKSother	Streptomyces bottropensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001182.1	BGC0001182.1	Chaetomium globosum CBS 148.51 scaffold_1 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001183.1	BGC0001183.1	Streptomyces sp. FXJ7.023 lobophorin biosynthetic gene cluster, complete sequence	oligosaccharide.T1PKS.NRPS.T3PKS	Others	Streptomyces sp. FXJ7.023	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001186.1	BGC0001186.1	Candidatus Entotheonella sp. (ex. Theonella swinhoei) misakinolide gene cluster, complete sequence	T3PKS.transAT-PKS.transAT-PKS-like	PKSother	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001187.1	BGC0001187.1	Glarea lozoyensis strain ATCC 20868 glpks3/glnrps7 operon, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Glarea lozoyensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001190.1	BGC0001190.1	Fusarium verticillioides 7600 chromosome 3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Fusarium verticillioides 7600	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001195.1	BGC0001195.1	Nocardiopsis sp. CMB-M0232 nocardiopsin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nocardiopsis sp. CMB-M0232	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
BGC0001197.1	BGC0001197.1	Frankia sp. EAN1pec, complete genome	T2PKS	PKSother	Frankia sp. EAN1pec	Bacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia
BGC0001202.1	BGC0001202.1	Uncultured bacterium AR_412 landepoxcin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	uncultured bacterium AR_412	Bacteria,environmental samples
BGC0001203.1	BGC0001203.1	Uncultured bacterium AR_456 clarepoxcin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	uncultured bacterium AR_456	Bacteria,environmental samples
BGC0001212.1	BGC0001212.1	Nannocystis sp. MB1016 nannocystin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis sp. MB1016	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001213.1	BGC0001213.1	Streptomyces sp. Tu 6176 genomic scaffold scaffold00001, whole genome shotgun sequence	T1PKS.PKS-like.hglE-KS	PKSother	Streptomyces sp. Tu 6176	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001215.1	BGC0001215.1	Streptomyces conglobatus conglobatin biosynthetic gene cluster, strain ATCC 31005	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001216.1	BGC0001216.1	Streptomyces sp. CNQ431 splenocin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CNQ431	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001218.1	BGC0001218.1	Isaria fumosorosea strain ARSEF 2679 fumosorinone biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cordyceps fumosorosea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Cordyceps
BGC0001230.1	BGC0001230.1	TPA_exp: Streptomyces sp. CNB091 sln biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001231.1	BGC0001231.1	Jahnella sp. MSr9139 microsclerodermin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella
BGC0001233.1	BGC0001233.1	Streptomyces sp. DSM 11171 feglymycin biosynthesis gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces sp. DSM 11171	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001235.1	BGC0001235.1	Polyangium spumosum strain Pl sm9 ant biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Polyangium spumosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Polyangium
BGC0001236.1	BGC0001236.1	Streptomyces afghaniensis strain NRRL5621 thiotetroamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces afghaniensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001237.1	BGC0001237.1	Salinispora pacifica DSM 45543 thiolactomycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Salinispora pacifica DSM 45543 = CNS-863	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001255.1	BGC0001255.1	Fusarium heterosporum strain ATCC 74349 equisetin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001268.1	BGC0001268.1	Gibberella fujikuroi strain IMI 58289 FusA (fusA) gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium fujikuroi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001283.1	BGC0001283.1	Streptomyces lividans 1326 chromosome, whole genome shotgun sequence	T1PKS.PKS-like	PKSother	Streptomyces lividans 1326	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001287.1	BGC0001287.1	Streptomyces leeuwenhoekii genome assembly sleC34, chromosome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001288.1	BGC0001288.1	Micromonospora sp. GMKU326 DNA, mak gene cluster for maklamicin biosynthesis	T1PKS.PKS-like	PKSother	Micromonospora sp. GMKU326	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001290.1	BGC0001290.1	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VII	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001292.1	BGC0001292.1	Streptomyces sp. NRRL 12068 A33853 biosynthesis gene cluster, complete sequence	PKS-like.hglE-KS	PKSother	Streptomyces sp. NRRL 12068	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001299.1	BGC0001299.1	Sorangium cellulosum strain 1525 cto biosynthetic gene cluster, complete sequence	transAT-PKS	PKSother	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001300.1	BGC0001300.1	Streptomyces sp. CNH365 atc biosynthetic gene cluster, complete sequence	transAT-PKS	PKSother	Streptomyces sp. CNH365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001301.1	BGC0001301.1	Streptomyces sp. T676 biosynthetic gene cluster of the secondary metabolite anthracimycin, strain T676	transAT-PKS	PKSother	Streptomyces sp. T676	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001310.1	BGC0001310.1	Streptomyces clavuligerus ATCC 27064 chromosome, whole genome shotgun sequence	T3PKS	PKSother	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001327.1	BGC0001327.1	Micromonospora purpureochromogenes strain NRRL B-2672 contig1.1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Micromonospora purpureochromogenes	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001328.1	BGC0001328.1	Micromonospora sp. M42 genomic scaffold supercont1.1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Micromonospora sp. M42	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001329.1	BGC0001329.1	Streptomyces lilacinus strain NRRL B-1968 genomic scaffold P022_Doro1_scaffold13, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces lilacinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001331.1	BGC0001331.1	Salinispora arenicola CNR107 F583DRAFT_scaffold00021.21, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Salinispora arenicola CNR107	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001332.1	BGC0001332.1	Streptomyces sp. MspMP-M5 B073DRAFT_scaffold_37.38, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. MspMP-M5	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001342.1	BGC0001342.1	Chondromyces crocatus strain Cm c5 thuggacin biosynthetic gene cluster; complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0001344.1	BGC0001344.1	Cystobacter sp. SBCb004 tubulysin biosynthesis gene cluster; complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cystobacter sp. SBCb004	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter
BGC0001350.1	BGC0001350.1	Leptolyngbya sp. ISBN3-Nov-94-8 phormidolide gene cluster, complete sequence	T3PKS.transAT-PKS.PKS-like.transAT-PKS-like	PKSother	Leptolyngbya sp. ISBN3-Nov-94-8	Bacteria,Cyanobacteria,Synechococcales,Leptolyngbyaceae,Leptolyngbya
BGC0001357.1	BGC0001357.1	Nostoc sp. CAVN2 caspase-like domain-containing protein gene, complete cds; and carbamidocyclophane biosynthetic gene cluster, complete sequence	T1PKS.PKS-like.T3PKS	PKSother	Nostoc sp. CAVN2	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001358.1	BGC0001358.1	Purpureocillium lilacinum isolate PLBJ-1 scaffold00002, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Purpureocillium lilacinum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Purpureocillium
BGC0001363.1	BGC0001363.1	Ralstonia solanacearum GMI1000 megaplasmid complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001366.1	BGC0001366.1	UNVERIFIED: Streptomyces sp. FJS31-2 anthrabenzoxocinones biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. FJS31-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001367.1	BGC0001367.1	Haliangium ochraceum DSM 14365, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Haliangium ochraceum DSM 14365	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Kofleriaceae,Haliangium
BGC0001376.1	BGC0001376.1	Streptosporangium sp. FXJ7.131 hexaricin biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptosporangium sp. FXJ7.131	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
BGC0001381.1	BGC0001381.1	Nocardia terpenica strain IFM 0406 brasilinolide biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Nocardia terpenica	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0001383.1	BGC0001383.1	Jeotgalibacillus marinus strain B-9987 macrolactin gene cluster, complete sequence	transAT-PKS	PKSother	Jeotgalibacillus marinus	Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus
BGC0001384.1	BGC0001384.1	Streptomyces sp. TK08046 DNA, saprolmycin biosynthetic gene cluster	T2PKS.oligosaccharide	Others	Streptomyces sp. TK08046	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001386.1	BGC0001386.1	Streptomyces sp. RI-77 DNA, contains isofuranonaphthoquinone biosynthetic gene cluster	T2PKS	PKSother	Streptomyces sp. RI-77	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001390.1	BGC0001390.1	Stachybotrys bisbyi DNA, LL-Z1272beta biosynthetic gene cluster, complete sequence, strain: PYH05-7	NRPS-like.T1PKS	PKS-NRP_Hybrids	Stachybotrys bisbyi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001394.1	BGC0001394.1	Myxococcus stipitatus DSM 14675, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus stipitatus DSM 14675	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001397.1	BGC0001397.1	Streptomyces globisporus C-1027 plasmid SGLP1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces globisporus C-1027	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
