BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001877.1	BGC0001877.1	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	butyrolactone.T1PKS.PKS-like.NRPS-like.oligosaccharide	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001886.1	BGC0001886.1	Claviceps purpurea 20.1 WGS project CAGA00000000 data, contig scaffold00034, whole genome shotgun sequence	T1PKS	PKSI	Claviceps purpurea 20.1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001892.1	BGC0001892.1	Botrytis cinerea B05.10 chromosome BCIN01, complete sequence	T1PKS	PKSI	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0001899.1	BGC0001899.1	Leptosphaeria maculans JN3 lm_SuperContig_11_v2 genomic supercontig, whole genome, isolate v23.1.3	T1PKS	PKSI	Leptosphaeria maculans JN3	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans species complex
BGC0001901.1	BGC0001901.1	Trichoderma harzianum strain T6776 Scaffolds0220.1, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0001906.1	BGC0001906.1	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_20, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001907.1	BGC0001907.1	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_36, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001908.1	BGC0001908.1	Streptomyces sp. SD85 sceliphrolactam biosynthesic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. SD85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001909.1	BGC0001909.1	Strobilurus tenacellus strobilurin gene cluster, partial sequence	T1PKS	PKSI	Strobilurus tenacellus	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Strobilurus
BGC0001913.1	BGC0001913.1	Fungal sp. ATCC 74256 DNA, phiA, phiB, phiC, phiD, phiE, phiF, phiG, phiH, phiI, phiJ, phiK, phiL, phiM, phiN, phiO gene cluster	T1PKS	PKSI	fungal sp. ATCC 74256	Eukaryota,Fungi
BGC0001916.1	BGC0001916.1	Streptomyces lavendulae FRI-5 DNA, lav gene cluster	T1PKS	PKSI	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001926.1	BGC0001926.1	Talaromyces verruculosus TPU1311 chrodrimanin B biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Talaromyces verruculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0001931.1	BGC0001931.1	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	T1PKS.oligosaccharide	Others	unidentified unclassified sequences.	
BGC0001932.1	BGC0001932.1	Kitasatospora mediocidica cle biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Kitasatospora mediocidica	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001934.1	BGC0001934.1	Streptomyces armeniacus strain DSM 43125 armeniaspirol biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001939.1	BGC0001939.1	Streptomyces seoulensis strain A01 streptoseomycin gene cluster, complete sequence	T1PKS	PKSI	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001944.1	BGC0001944.1	Streptosporangium sp. strain KD35 funisamine biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Streptosporangium sp.	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
BGC0001954.1	BGC0001954.1	Talaromyces wortmannii strain CBS 387.67 TwmA, TwmB, TwmC, TwmD, TwmE, and TwmF genes, complete cds	T1PKS	PKSI	Talaromyces wortmannii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0001976.1	BGC0001976.1	Phoma sp. strain CGMCC XZ068 eupenifeldin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001977.1	BGC0001977.1	Phoma sp. strain CGMCC XZ068 eupenifeldin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001988.1	BGC0001988.1	Aspergillus novofumigatus IBT 16806 P174scaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus novofumigatus IBT 16806	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001998.1	BGC0001998.1	Aspergillus nidulans FGSC A4 chromosome VII map unlocalized scaffold_2, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002010.1	BGC0002010.1	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	phenazine.T1PKS.PKS-like	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002022.1	BGC0002022.1	Streptomyces armeniacus strain DSM 19369 armeniaspirol biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002030.1	BGC0002030.1	Byssochlamys spectabilis strain CBS 101075 C8Q69scaffold_14, whole genome shotgun sequence	T1PKS	PKSI	Byssochlamys spectabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Byssochlamys
BGC0002032.1	BGC0002032.1	Streptomyces sp. S816 DV517_scf1, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces sp. S816	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002033.1	BGC0002033.1	Streptomyces ambofaciens ATCC 23877, complete genome	T1PKS.oligosaccharide	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
